fish_id	genotype	exp_date	line	age	sex	weight_gr	length_cm	Min_Time_under_tricaine	dpf	dob	HRMA date	User	Tank_mates	Notes	Domain	Frame	Age	Line	domain	inflow_avg_1	inflow_avg_2	inflow_avg_3	outflow_avg_1	outflow_avg_2	outflow_avg_3	HR_1	HR_2	HR_3	Vs_1	Vs_2	Vs_3	Vd_1	Vd_2	Vd_3	As_1	As_2	As_3	Ad_1	Ad_2	Ad_3
18	HET	2021-08-05	HMG-9del	5month	F	0.237	2.805	0.154861111111111	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	219.905307	185.854338	209.840896	-99.069838	-90.076773	-98.265577	90.634441	108.597285	106.761566	0.301101	0.364185	0.294501	0.678258	0.714942	0.633593	0.542415	0.619661	0.581925	0.969120	1.024451	0.925534
18	MUT	2021-06-24	ATR1-16del	3month	M	0.226	2.691	0.256944444444444	131	2021-02-14T00:00:00Z	2021-06-02T00:00:00Z	Angie	5		ATR1	outframe	3	ATR1_OUT_16	ATR1	105.188361	99.344566	98.370588	-67.601699	-68.376955	-68.376955	78.947368	94.117647	83.916084	0.371412	0.319982	0.354496	0.747194	0.651051	0.720480	0.670103	0.584484	0.646625	1.043504	0.977794	1.031439
18	MUT	2021-07-30	SET-6del	3month	F	0.126	2.369	0.227777777777778	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge	SET	inframe	3	SET_IN_6	SET	149.706649	149.077626	144.926138	-311.364668	-290.229605	-280.794392	110.344828	133.004926	103.225806	3.412642	4.013046	4.168481	4.459503	5.561290	5.450177	2.661289	3.044311	2.923953	3.121976	3.595315	3.491715
18	MUT	2021-07-31	SET-13del	3month	F	0.178	2.268	0.1875	119	2021-04-09T00:00:00Z	2021-06-18T00:00:00Z	Callie	6	heart bulge	SET	outframe	3	SET_OUT_13	SET	66.205331	58.963531	60.831138	-255.730953	-245.192241	-256.451271	122.866894	116.788321	113.207547	4.785571	5.179753	4.652924	6.257064	6.199611	5.670317	3.569054	3.608135	3.411107	4.201612	4.076222	4.035308
18	MUT	2021-08-11	ATR1-16del	5month	M	0.22	2.745	0.183333333333333	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	6	Heart pheno	ATR1	outframe	5	ATR1_OUT_16	ATR1	47.640616	62.431978	42.495868	-183.467052	-111.256986	-186.906606	95.238095	104.121475	96.774194	2.406507	2.640221	2.692067	3.515281	3.750971	3.920422	2.313307	2.534709	2.561843	2.923985	3.136925	3.109767
18	MUT	2021-09-13	SET-6del	5month	M	0.209	3.177	0.189583333333333	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	90.309231	88.691723	91.387528	-149.077626	-149.616736	-147.460112	119.800333	127.659574	124.783362	8.068983	8.048672	8.347486	9.552884	9.530579	9.608893	5.059956	4.756104	4.967373	5.544224	5.475434	5.402431
18	MUT	2021-09-14	SET-13del	5month	M	0.232	2.694	0.209722222222222	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6	m?F? Heart pheno	SET	outframe	5	SET_OUT_13	SET	74.446244	72.775963	71.991929	-223.550830	-214.218500	-202.340952	108.667529	109.947644	106.194690	3.848075	4.392627	4.843338	5.205674	6.182904	6.515583	2.960822	3.319581	3.405155	3.751304	4.186695	4.140441
18	MUT	2021-10-18	HMG-4del2ins	3month	M	0.156	2.364	0.157638888888889	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	8		HMG	outframe	3	HMG_OUT_4del2ins	HMG	144.245284	129.367932	147.156135	-177.007926	-174.949648	-170.696025	145.985401	146.341463	145.278450	0.328755	0.357963	0.356221	0.652109	0.608767	0.626342	0.589823	0.620656	0.604744	0.893500	0.937510	0.928336
19	MUT	2021-08-05	HMG-9del	5month	F	0.207	2.857	0.159722222222222	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	168.526644	169.253811	157.243882	-76.019927	-78.020414	-71.698790	99.173554	94.637224	104.089219	0.199974	0.210810	0.203262	0.516462	0.583010	0.520517	0.430251	0.465726	0.437808	0.835934	0.896631	0.860292
19	WT	2021-07-30	SET-6del	3month	F	0.17	2.251	0.390277777777778	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8	struggle!	SET	inframe	3	SET_IN_6	SET	98.784427	105.624597	106.615923	-69.458541	-81.887985	-80.718157	107.969152	92.024540	98.630137	0.296195	0.280042	0.385958	0.638677	0.601033	0.601033	0.554691	0.559246	0.651197	0.969054	0.884833	0.884833
19	WT	2021-09-13	SET-6del	5month	M	0.243	2.606	0.206944444444444	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	198.846833	222.539714	218.090651	-248.902396	-235.606296	-240.924690	122.986823	98.130841	101.551481	0.420908	0.382883	0.355465	0.721589	0.724872	0.718988	0.752162	0.660320	0.646025	1.058868	1.008763	0.997251
19	WT	2021-10-18	HMG-4del2ins	3month	M	0.15	2.434	0.152083333333333	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	9		HMG	outframe	3	HMG_OUT_4del2ins	HMG	87.565955	89.587323	84.089178	-123.703070	-132.448533	-127.165067	106.194690	106.761566	109.890110	0.158695	0.200221	0.223426	0.336945	0.410662	0.447667	0.376016	0.428719	0.466309	0.636682	0.717183	0.742918
20	HET	2021-07-30	SET-6del	3month	M	0.219	2.4	0.215972222222222	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	inframe	3	SET_IN_6	SET	174.552958	136.245611	158.512924	-106.002305	-108.968938	-100.162117	74.441687	100.000000	73.439412	0.365368	0.395519	0.346102	0.664277	0.653276	0.607113	0.615680	0.650663	0.611005	0.966251	0.964324	0.854269
20	HET	2021-10-18	HMG-4del2ins	3month	M	0.16	2.321	0.158333333333333	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	8		HMG	outframe	3	HMG_OUT_4del2ins	HMG	138.303165	143.173041	141.712078	-121.206978	-122.945010	-86.939862	103.067485	101.204819	107.416880	0.224506	0.218888	0.236420	0.445241	0.432643	0.447811	0.476709	0.473547	0.497869	0.771564	0.756959	0.759789
20	MUT	2021-09-13	SET-6del	5month	M	0.232	3.063	0.205555555555556	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	80.736788	81.537045	72.200759	-246.167179	-256.437120	-246.478453	98.092643	102.314251	98.630137	7.383221	7.592843	7.353751	9.070572	9.138895	8.816306	4.618082	4.526939	4.573661	5.314254	5.412527	5.255998
20	WT	2021-08-05	HMG-9del	5month	M	0.245	2.788	0.134722222222222	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	6		HMG	inframe	5	HMG_IN_9	HMG	137.126253	155.918288	147.190597	-61.374504	-70.185727	-70.717389	82.758621	125.000000	104.868914	0.272611	0.305195	0.349960	0.560198	0.560922	0.696329	0.506354	0.567409	0.633702	0.856058	0.836697	0.988071
21	HET	2021-08-05	HMG-9del	5month	M	0.197	3.563	0.183333333333333	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	96.291501	98.066964	95.121840	-45.398289	-44.564906	-32.634137	162.711864	149.253731	140.350877	0.236732	0.290539	0.227688	0.506852	0.549727	0.523873	0.466190	0.527578	0.441858	0.783948	0.843905	0.839927
21	MUT	2021-07-30	SET-6del	3month	M	0.41	2.118	0.181944444444444	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge	SET	inframe	3	SET_IN_6	SET	67.934089	-88.482103	41.095936	-89.206379	66.801891	-62.692270	139.534884	121.758737	131.687243	3.944690	3.944690	4.169892	4.767240	5.907131	5.239733	2.977116	2.977116	3.170103	3.498944	3.839957	3.705682
21	MUT	2021-10-18	HMG-4del2ins	3month	M	0.154	2.599	0.186111111111111	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	8		HMG	outframe	3	HMG_OUT_4del2ins	HMG	92.109327	75.969388	80.296064	-94.362640	-98.903122	-100.087591	90.452261	89.955022	82.758621	0.308032	0.308751	0.294022	0.609511	0.589012	0.595888	0.554324	0.599398	0.586950	0.908651	0.915279	0.947839
21	WT	2021-09-13	SET-6del	5month	F	0.235	3.028	0.139583333333333	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	165.429206	168.249030	126.703741	-157.518910	-152.068955	-152.866531	92.735703	79.051383	95.693780	0.372992	0.402324	0.322900	0.674447	0.638781	0.612989	0.643692	0.677983	0.584370	0.969976	0.941616	0.945450
22	MUT	2021-08-05	HMG-9del	5month	M	0.205	2.811	0.129166666666667	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	198.676053	212.535919	211.214648	-150.124509	-148.403932	-148.403948	120.171674	81.632653	78.947368	0.385706	0.354394	0.376796	0.648239	0.665290	0.688188	0.649601	0.631942	0.649982	0.949075	0.906434	0.971097
22	MUT	2021-09-13	SET-6del	5month	M	0.24	2.795	0.177083333333333	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	91.845477	92.865945	87.092109	-156.298443	-153.523324	-173.697670	93.143596	100.000000	92.715232	6.811718	7.078880	7.136773	7.943987	8.508443	8.299385	4.416311	4.475750	4.488868	4.798000	5.067674	5.048263
22	MUT	2021-10-24	HMG-9del	3month	M	0.121		0.174305555555556	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	3		HMG	inframe	3	HMG_IN_9	HMG	85.861182	84.540219	84.037012	-78.543657	-79.373310	-73.842085	127.118644	108.352144	103.806228	0.222713	0.282295	0.218755	0.435578	0.509439	0.439019	0.462926	0.532947	0.453832	0.730631	0.800545	0.765630
22	MUT	2021-12-19	ATR1-3del	3month	M	0.185		0.182638888888889	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	7		ATR1	Inframe	3	ATR1_IN_3	ATR1	81.879250	80.373446	68.515079	-277.107147	-289.871444	-389.350115	130.718954	124.567474	114.285714	1.056887	0.985996	0.957016	1.252730	1.226179	1.280695	1.292539	1.302312	1.294921	1.436968	1.540724	1.508544
22	WT	2021-07-30	SET-6del	3month	M	0.232	3.041	0.220138888888889	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8		SET	inframe	3	SET_IN_6	SET	128.084073	126.432929	127.061990	-172.003537	-173.689073	-159.919374	125.373134	128.266033	122.762148	0.394281	0.362777	0.412050	0.652718	0.669106	0.685334	0.672942	0.660224	0.730382	1.000064	1.009558	1.026316
22	WT	2021-10-18	HMG-4del2ins	3month	M	0.123	2.381	0.220138888888889	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	9		HMG	outframe	3	HMG_OUT_4del2ins	HMG	96.283444	93.500748	90.717999	-56.229307	-64.262062	-56.229315	113.385827	110.905730	115.384615	0.224322	0.288314	0.246414	0.434042	0.455811	0.444892	0.433948	0.504984	0.486965	0.718144	0.720286	0.735317
23	HET	2021-10-18	HMG-4del2ins	3month	M	0.153	2.268	0.177777777777778	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	8		HMG	outframe	3	HMG_OUT_4del2ins	HMG	126.290912	126.290912	128.238890	-97.841944	-96.587577	-93.477801	122.699387	114.285714	111.888112	0.240384	0.237579	0.249751	0.446602	0.445040	0.484235	0.494991	0.503227	0.492866	0.790393	0.784874	0.755652
23	MUT	2021-07-30	SET-6del	3month	F	0.14	2.352	0.226388888888889	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge-HUGE	SET	inframe	3	SET_IN_6	SET	92.246399	92.024086	86.175663	-160.264226	-160.041889	-140.114080	106.666667	105.820106	113.609467	18.030585	18.093073	17.205693	20.186399	20.184960	20.032352	8.252598	8.051168	8.206659	8.914601	8.656432	8.925686
23	WT	2021-08-05	HMG-9del	5month	M	0.244	2.607	0.121527777777778	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	6		HMG	inframe	5	HMG_IN_9	HMG	127.033328	167.710619	167.643931	-116.985726	-120.719398	-114.600456	65.693431	75.000000	66.574202	0.349242	0.376035	0.369331	0.696329	0.721078	0.658241	0.629583	0.655339	0.657309	0.988071	1.042078	0.966490
23	WT	2021-09-13	SET-6del	5month	F	0.279	3.178	0.197916666666667	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	104.731783	135.598674	120.394370	-118.495316	-115.499150	-110.595654	120.863309	130.671506	142.857143	0.398300	0.502848	0.382832	0.673270	0.748303	0.663649	0.671618	0.761468	0.686264	0.971463	1.038223	0.944831
23	WT	2021-10-24	HMG-9del	3month	M	0.151	2.734	0.167361111111111	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	6		HMG	inframe	3	HMG_IN_9	HMG	192.463017	186.353139	183.897988	-78.237984	-72.629521	-63.060077	155.591572	124.740125	125.260960	0.224576	0.238896	0.206097	0.473087	0.440405	0.424153	0.453909	0.477248	0.427487	0.731133	0.747693	0.737928
24	HET	2021-08-05	HMG-9del	5month	M	0.218	2.738	0.211111111111111	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	126.366447	133.284919	137.035900	-76.172351	-111.902691	-106.994698	97.244733	97.902098	95.846645	0.207430	0.249788	0.237276	0.555898	0.596110	0.594223	0.456591	0.471290	0.497019	0.888286	0.893501	0.886494
24	MUT	2021-09-13	SET-6del	5month	F	0.241	2.741	0.195833333333333	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	180.738186	167.738518	165.521993	-332.960835	-324.574032	-340.209699	122.919334	114.421931	121.621622	7.150971	7.766846	7.021162	9.948301	10.153604	9.575622	4.010710	4.215936	3.745753	5.109833	4.951779	4.868876
24	MUT	2021-10-18	HMG-4del2ins	3month	M	0.13	2.54	0.167361111111111	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	8		HMG	outframe	3	HMG_OUT_4del2ins	HMG	137.291751	140.364223	145.215556	-125.395726	-119.394412	-120.026143	113.851992	92.843327	87.431694	0.304653	0.301587	0.319962	0.610594	0.604516	0.637272	0.585718	0.564718	0.593048	0.954722	0.936224	0.933525
24	WT	2021-07-30	SET-6del	3month	M	0.181	2.772	0.280555555555556	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8		SET	inframe	3	SET_IN_6	SET	95.361063	96.437726	99.868497	-82.072665	-76.948372	-74.692577	133.779264	134.400000	127.080182	0.365606	0.344918	0.358864	0.655324	0.624278	0.648168	0.642309	0.603984	0.618104	0.961857	0.902970	0.898080
25	MUT	2021-07-30	SET-6del	3month	M	0.172	2.268	0.216666666666667	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge-less	SET	inframe	3	SET_IN_6	SET	58.121381	54.515010	48.254797	-146.058274	-162.077318	-133.442035	146.341463	134.453782	136.622391	7.098451	7.139234	7.091687	8.119361	8.168969	8.350670	4.285945	4.446614	4.268282	4.756003	4.885396	4.850366
25	MUT	2021-08-05	HMG-9del	5month	F	0.243	2.818	0.21875	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	124.698599	114.672595	107.623007	-156.781856	-63.513732	-58.191689	86.330935	66.945607	49.046322	0.306901	0.320794	0.354550	0.643498	0.673212	0.692131	0.557791	0.587576	0.612058	0.869747	1.000480	1.015103
25	MUT	2021-09-13	SET-6del	5month	F	0.184	2.358	0.214583333333333	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5	All mutants lived	SET	inframe	5	SET_IN_6	SET	99.359336	88.354216	84.281154	-156.040836	-143.139200	-155.089857	115.755627	99.173554	108.667529	4.069933	4.014934	4.598399	4.610819	5.858465	5.523936	2.813489	2.696121	2.870383	3.010679	3.539346	3.208167
25	MUT	2021-10-24	HMG-9del	3month	M	0.107	2.121	0.197916666666667	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	3		HMG	inframe	3	HMG_IN_9	HMG	165.432121	164.163427	152.392060	-85.589379	-71.592183	-77.154722	100.334448	97.087379	99.337748	0.247232	0.226215	0.264583	0.450358	0.491289	0.532354	0.518674	0.468949	0.551468	0.809020	0.855178	0.872281
25	WT	2021-10-18	HMG-4del2ins	3month	M	0.144	2.491	0.191666666666667	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	9		HMG	outframe	3	HMG_OUT_4del2ins	HMG	182.371938	173.353670	175.357733	-120.749528	-119.181423	-117.547906	120.967742	122.950820	122.448980	0.247967	0.240720	0.227550	0.471545	0.491057	0.484416	0.502639	0.501287	0.478546	0.775106	0.840000	0.758199
26	MUT	2021-07-30	SET-6del	3month	M	0.15	1.973	0.194444444444444	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge	SET	inframe	3	SET_IN_6	SET	113.629354	117.404318	116.811143	-167.612735	-164.592549	-160.817557	137.614679	126.849894	139.534884	10.273424	9.953499	8.162733	11.103163	10.623795	8.924819	5.100704	5.580632	4.878561	5.786254	5.894371	5.338405
